listing_type,title,price,bedrooms,bathrooms,floor_size_m2,address,suburb,area,listing_url,agent_name,agent_contact,description,listed_date,image_url,estimated_monthly_rent,estimated_annual_rent,estimated_gross_yield,yield_above_threshold,distressed_flags
sale,1 Bedroom Apartment,3750000,1,1,28 m²,"25 Huis Piron, 23 Van Riebeeck Straat",Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/116381521,,,"EXCELLENT INVESTMENT OPPORTUNITY-PERFECT FOR AIRBnB
Bachelor Apartment For Sale in ...",,https://images.prop24.com/242461081/Ensure264x153,8500,102000,2.72,False,
sale,2 Bedroom Apartment,1300000,2,1,46 m²,La Colline,La Colline,Stellenbosch,https://www.property24.com/for-sale/la-colline/stellenbosch/western-cape/8537/116021683,,,"This lock-up-and-go apartment offers a comfortable living space with two bedrooms, and a bathroom. The open-plan kitchen seamlessly ...",,https://images.prop24.com/100958998/Ensure264x153,12000,144000,11.08,True,
sale,2 Bedroom Apartment,870000,2,1,51 m²,Aan de Wijnlanden,Aan de Wijnlanden,Stellenbosch,https://www.property24.com/for-sale/aan-de-wijnlanden/stellenbosch/western-cape/17617/115595197,,,"This lovely 2-bedroom apartment is situated in the sought-after complex of Solaris Place, close to all shopping amenities. The secure ...",,https://images.prop24.com/227269494/Ensure264x153,12000,144000,16.55,True,
sale,1 Bedroom Apartment,2750000,1,1,47 m²,Dennesig,Dennesig,Stellenbosch,https://www.property24.com/for-sale/dennesig/stellenbosch/western-cape/8529/116399553,,,"Exclusive Sole Mandate.

Modern, north facing and spacious one-bedroom apartment available in popular student complex The Acorns. ...",,https://images.prop24.com/353086398/Ensure264x153,8500,102000,3.71,False,mandate
sale,2 Bedroom Apartment,1600000,2,1,38 m²,11 Taylor Street,La Colline,Stellenbosch,https://www.property24.com/for-sale/la-colline/stellenbosch/western-cape/8537/116992063,,,"Larez is a well-appointed residential complex in Stellenbosch, offering a perfect blend ...",,https://images.prop24.com/206466645/Ensure264x153,12000,144000,9.0,True,
sale,1 Bedroom Apartment,6300000,1,1,80 m²,De Zalze Winelands Golf Estate,De Zalze Winelands Golf Estate,Stellenbosch,https://www.property24.com/for-sale/de-zalze-winelands-golf-estate/stellenbosch/western-cape/10502/117047575,,,"Newly renovated one bedroom lodge for sale in the sought after Winelands Golf Lodges. Use it yourself, offer it for rentals or a ...",,https://images.prop24.com/265644392/Ensure264x153,8500,102000,1.62,False,
sale,2 Bedroom Apartment,4500000,2,1,,Stellenbosch Central,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/116842540,,,"Exclusive sole mandate. No transfer fees payable. VAT included in price.

Perfect student accommodation across the street from the ...",,https://images.prop24.com/288411000/Crop600x400,12000,144000,3.2,False,mandate
sale,1 Bedroom Apartment,2245000,1,1,54 m²,2 Voliere,Voliere Estate,Stellenbosch,https://www.property24.com/for-sale/voliere-estate/stellenbosch/western-cape/33652/116923682,,,We are delighted to announce the highly anticipated launch of luxurious one-bedroom ...,,https://images.prop24.com/233852929/Ensure264x153,8500,102000,4.54,False,
sale,3 Bedroom Apartment,3880000,3,2,131 m²,9 Grappa Street Resale,Newinbosch,Stellenbosch,https://www.property24.com/for-sale/newinbosch/stellenbosch/western-cape/33422/116870200,,,"*Vacant Occupation*
Exclusively presented by Pam Golding Properties. Experience refined ...",,https://images.prop24.com/206466645/Ensure264x153,12000,144000,3.71,False,
sale,1 Bedroom Apartment,2850000,1,1,51 m²,1 Paul Kruger Street,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/116987287,,,Whether you’re an investor looking for strong rental returns or a parent seeking safe ...,,https://images.prop24.com/206466645/Ensure264x153,8500,102000,3.58,False,
sale,1 Bedroom Apartment,2690000,1,1,23 m²,Dennesig,Dennesig,Stellenbosch,https://www.property24.com/for-sale/dennesig/stellenbosch/western-cape/8529/116783454,,,Exclusive Sole Mandate. Experience the pinnacle of modern student living in this ...,,,8500,102000,3.79,False,mandate
sale,2 Bedroom Apartment,3150000,2,2,59 m²,Stellenbosch Central,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/116828484,,,"Sophisticated Urban Living in the Heart of Stellenbosch

Discover a lifestyle that blends modern comfort, lock-up-and-go convenience ...",,https://images.prop24.com/100958998/Ensure264x153,12000,144000,4.57,False,
sale,2 Bedroom Apartment,1995000,2,1,38 m²,Stellenbosch Central,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/116781541,,,"VACANT OCCUPATION FOR 2026 

Exclusive Sole Mandate / 

Prime Investment in Stellenbosch 
Modern two-bedroom apartment in the ...",,https://images.prop24.com/341773167/Ensure264x153,12000,144000,7.22,False,mandate
sale,2 Bedroom Apartment,1300000,2,1,46 m²,La Colline,La Colline,Stellenbosch,https://www.property24.com/for-sale/la-colline/stellenbosch/western-cape/8537/116891787,,,"This lock-up-and-go apartment offers a comfortable living space with two bedrooms, and a bathroom. The open-plan kitchen seamlessly ...",,https://images.prop24.com/100958998/Ensure264x153,12000,144000,11.08,True,
sale,2 Bedroom Apartment,4650000,2,2,93 m²,Onder Papegaaiberg,Onder Papegaaiberg,Stellenbosch,https://www.property24.com/for-sale/onder-papegaaiberg/stellenbosch/western-cape/8539/115997546,,,"The emerging Bosmans Crossing precinct, part of the Adam Tas Corridor upgrade, has been earmarked as a prime growth area, often ...",,https://images.prop24.com/206466645/Ensure264x153,12000,144000,3.1,False,
sale,2 Bedroom Apartment,2100000,2,1,38 m²,Stellenbosch Central,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/116623134,,,"Modern Two-Bedroom Apartment in Melrose Square

Discover contemporary living in this stylish two-bedroom apartment, perfectly ...",,https://images.prop24.com/242461081/Ensure264x153,12000,144000,6.86,False,
sale,1 Bedroom Apartment,2530000,1,1,56 m²,Stellenbosch Central,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/116470740,,,"Welcome to 95 on Bird, a stunning new development offering an unparalleled lifestyle in the heart of Stellenbosch. This exclusive ...",,,8500,102000,4.03,False,
sale,1 Bedroom Apartment,3250000,1,1,54 m²,La Colline,La Colline,Stellenbosch,https://www.property24.com/for-sale/la-colline/stellenbosch/western-cape/8537/116595872,,,"Discover one of only two corner apartments at 95 On Bird, offering a rare blend of natural light, style, and outdoor living in the very ...",,https://images.prop24.com/357965173/Ensure264x153,8500,102000,3.14,False,
sale,1 Bedroom Apartment,3400000,1,1,61 m²,Koelenhof AH,Koelenhof AH,Stellenbosch,https://www.property24.com/for-sale/koelenhof-ah/stellenbosch/western-cape/16701/116692566,,,"Discover Devonbosch, a next-generation mixed-use precinct by SquareTurn Developments, now launching in Stellenbosch and proudly ...",,https://images.prop24.com/100958998/Ensure264x153,8500,102000,3.0,False,
sale,2 Bedroom Apartment,4650000,2,2,93 m²,Onder Papegaaiberg,Onder Papegaaiberg,Stellenbosch,https://www.property24.com/for-sale/onder-papegaaiberg/stellenbosch/western-cape/8539/115898442,,,"Ideally situated next to IMM Graduate School, Inscape College, Belgium Campus iTversity and Open Window University, Bosmans Club enjoys ...",,https://images.prop24.com/206466645/Ensure264x153,12000,144000,3.1,False,
sale,2 Bedroom Apartment,5995000,2,2,92 m²,Devonbosch Precinct,Devonbosch Precinct,Stellenbosch,https://www.property24.com/for-sale/devonbosch-precinct/stellenbosch/western-cape/33562/115692736,,,SOLE MANDATE | Introducing KLEI at Devonbosch. The Cape Winelands’ first ever purpose-built Aparthotel. KLEI blends personal sanctuary ...,,https://images.prop24.com/190960046/Ensure264x153,12000,144000,2.4,False,mandate
sale,1 Bedroom Apartment,3350000,1,1,51 m²,Devonbosch Precinct,Devonbosch Precinct,Stellenbosch,https://www.property24.com/for-sale/devonbosch-precinct/stellenbosch/western-cape/33562/115692757,,,SOLE MANDATE | Introducing Klei at Devonbosch. The Cape Winelands’ first ever purpose-built Aparthotel. Managed by TotalstayTM. Klei ...,,https://images.prop24.com/190960046/Ensure264x153,8500,102000,3.04,False,mandate
sale,1 Bedroom Apartment,3400000,1,1,61 m²,Devonbosch Precinct,Devonbosch Precinct,Stellenbosch,https://www.property24.com/for-sale/devonbosch-precinct/stellenbosch/western-cape/33562/116732609,,,"Named for the northern wind, the Boreas brings a sense of crispness and focus to Devonbosch. These qualities are echoed beautifully in ...",,https://images.prop24.com/370615335/Crop600x400,8500,102000,3.0,False,
sale,3 Bedroom Apartment,5950000,3,3,92 m²,"- De Waal Center, 1 Andringa Street",Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/114461516,,,"Dual Mandate.

Introducing a rare opportunity in the heart of Stellenbosch - 4 luxurious ...",,https://images.prop24.com/335035513/Crop600x400,12000,144000,2.42,False,mandate
sale,3 Bedroom Apartment,3850000,3,2,99 m²,"107 Devonbosch, 1 Bottelary Road",Devonbosch Precinct,Stellenbosch,https://www.property24.com/for-sale/devonbosch-precinct/stellenbosch/western-cape/33562/114345593,,,"SOLE MANDATE | Brand new three-bedroom apartment situated in Devonbosch, Stellenbosch - ...",,https://images.prop24.com/356498398/Crop600x400,12000,144000,3.74,False,mandate
sale,2 Bedroom Apartment,4600000,2,2,,Koelenhof AH,Koelenhof AH,Stellenbosch,https://www.property24.com/for-sale/koelenhof-ah/stellenbosch/western-cape/16701/116692625,,,"Discover Devonbosch, a next-generation mixed-use precinct by SquareTurn Developments, now launching in Stellenbosch and proudly ...",,https://images.prop24.com/100958998/Ensure264x153,12000,144000,3.13,False,
sale,1 Bedroom Apartment,3400000,1,1,61 m²,Devonbosch Precinct,Devonbosch Precinct,Stellenbosch,https://www.property24.com/for-sale/devonbosch-precinct/stellenbosch/western-cape/33562/116880083,,,"Named for the northern wind, the Boreas brings a sense of crispness and focus to Devonbosch. These qualities are echoed beautifully in ...",,https://images.prop24.com/370615335/Crop600x400,8500,102000,3.0,False,
sale,1 Bedroom Apartment,2620000,1,1,,Universiteitsoord,Universiteitsoord,Stellenbosch,https://www.property24.com/for-sale/universiteitsoord/stellenbosch/western-cape/8545/116172134,,,"Studiovijf: Premium Student Living in UniversiteitsoordSet within lush, landscaped gardens, Studiovijf offers upscale, sustainable ...",,https://images.prop24.com/100958998/Ensure264x153,8500,102000,3.89,False,
sale,2 Bedroom Apartment,2250000,2,2,66 m²,Newinbosch,Newinbosch,Stellenbosch,https://www.property24.com/for-sale/newinbosch/stellenbosch/western-cape/33422/115964374,,,"Modern 2-Bedroom Apartment in Newinbosch – Ready July 2025
Unit 103, Block E
This north-facing 2-bedroom, 2-bathroom apartment will be ...",,https://images.prop24.com/206466645/Ensure264x153,12000,144000,6.4,False,
sale,2 Bedroom Apartment,5500000,2,2,,"- De Waal Centre, 1 Andringa Street",Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/116323073,,,"Nestled in the heart of vibrant Stellenbosch, this newly built, modern 2-bedroom gem is ...",,https://images.prop24.com/252834057/Ensure264x153,12000,144000,2.62,False,
sale,2 Bedroom House,3126000,2,1,160 m²,8 Arbour Street,Newinbosch,Stellenbosch,https://www.property24.com/for-sale/newinbosch/stellenbosch/western-cape/33422/116898083,,,Welcome to your future home in the heart of the award-winning Newinbosch Neighbourhood ...,,https://images.prop24.com/206466645/Ensure264x153,12000,144000,4.61,False,
sale,3 Bedroom House,4500000,3,2,225 m²,24 Melkbos Street,Welgevonden Estate,Stellenbosch,https://www.property24.com/for-sale/welgevonden-estate/stellenbosch/western-cape/12655/116909198,,,This free standing home on a corner stand combines practicality and comfort for optimal ...,,https://images.prop24.com/322138770/Ensure264x153,12000,144000,3.2,False,
sale,3 Bedroom House,3300000,3,3,494 m²,2 Voorplein Street,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/116995679,,,"Situated on Bird Street this well built, solid structure in good condition offers loads ...",,https://images.prop24.com/362901358/Ensure264x153,12000,144000,4.36,False,
sale,3 Bedroom House,4530000,3,2,176 m²,69 Voliere Estate,Voliere Estate,Stellenbosch,https://www.property24.com/for-sale/voliere-estate/stellenbosch/western-cape/33652/116923083,,,"Plot and Plan Opportunity.

Own this brand-new 187 sqm home (plot and plan) in the final ...",,https://images.prop24.com/233852929/Ensure264x153,12000,144000,3.18,False,
sale,3 Bedroom House,5620000,3,2,216 m²,Capolavoro,Capolavoro,Stellenbosch,https://www.property24.com/for-sale/capolavoro/stellenbosch/western-cape/11628/116864122,,,"JOINT MANDATE
Secure Estate Living in the Heart of the Banhoek Valley

This modern 3-bedroom, 2.5-bathroom family home is perfectly ...",,https://images.prop24.com/368275003/Ensure264x153,12000,144000,2.56,False,
sale,3 Bedroom House,7900000,3,3,349 m²,"Erf 369, 18 Kwadouw Drive",Longlands Estate,Stellenbosch,https://www.property24.com/for-sale/longlands-estate/stellenbosch/western-cape/33566/116834711,,,"*Viewing by appointment only*
Exclusive Sole Mandate
This stunning plot and plan ...",,https://images.prop24.com/248335689/Ensure264x153,12000,144000,1.82,False,mandate
sale,3 Bedroom House,3010000,3,2,243 m²,Aan de Wijnlanden,Aan de Wijnlanden,Stellenbosch,https://www.property24.com/for-sale/aan-de-wijnlanden/stellenbosch/western-cape/17617/116773311,,,"Aan de Wijnlanden Extension 5 – Plan Type I

This 3-bedroom home offers modern comfort, quality finishes, and functional space in a ...",,https://images.prop24.com/242461081/Ensure264x153,12000,144000,4.78,False,
sale,3 Bedroom House,3010000,3,2,243 m²,Aan de Wijnlanden,Aan de Wijnlanden,Stellenbosch,https://www.property24.com/for-sale/aan-de-wijnlanden/stellenbosch/western-cape/17617/116208350,,,"Aan de Wijnlanden Extension 5 – Plan Type I

This 3-bedroom home offers modern comfort, quality finishes, and functional space in a ...",,https://images.prop24.com/242461081/Ensure264x153,12000,144000,4.78,False,
sale,3 Bedroom House,3260000,3,2,360 m²,Aan de Wijnlanden,Aan de Wijnlanden,Stellenbosch,https://www.property24.com/for-sale/aan-de-wijnlanden/stellenbosch/western-cape/17617/116122856,,,"Final Phase Now Selling – Extension 5 at Aan De Wijnlanden

The final phase of Aan De Wijnlanden is now underway, and over 60% of the ...",,https://images.prop24.com/242461081/Ensure264x153,12000,144000,4.42,False,
sale,3 Bedroom House,7950000,3,3,805 m²,Mount Vernon Residential Estate,Mount Vernon Residential Estate,Stellenbosch,https://www.property24.com/for-sale/mount-vernon-residential-estate/stellenbosch/western-cape/33616/115636609,,,"Design Your Dream Home with Us

Photos used are for marketing purposes only and may change at any time. Our building packages are ...",,https://images.prop24.com/303954500/Ensure264x153,12000,144000,1.81,False,
