listing_type,title,price,bedrooms,bathrooms,floor_size_m2,address,suburb,area,listing_url,agent_name,agent_contact,description,listed_date,image_url,estimated_monthly_rent,estimated_annual_rent,estimated_gross_yield,yield_above_threshold,distressed_flags,real_monthly_rent,real_annual_rent,rent_source,monthly_rates,monthly_insurance,monthly_maintenance,monthly_management,monthly_levy,noi,cap_rate,real_gross_yield,grm,rent_to_price_pct,oer,transfer_duty,refurb_estimate,all_in_cost,bond_amount,monthly_bond,monthly_cash_flow,annual_cash_flow,cash_on_cash_pre_refi,dscr,ber,income_implied_value,value_gap_pct,price_per_m2,suburb_median_price_per_m2,price_per_m2_vs_median,revalued_price,new_bond,equity_extracted,cash_left_in_deal,post_refi_monthly_cash_flow,equity_multiple_5yr,value_yr3,value_yr5,value_yr10,capital_gain_yr5,bond_balance_yr5,equity_yr5,equity_growth_yr5,total_cf_5yr,total_return_yr5,roe_yr5,annualised_return_yr5,yield_on_cost,rental_supply_count,sale_supply_count,rental_to_sale_ratio,rent_spread,price_dispersion,catalyst_score,suburb_quality_score,safety_score,capital_appreciation_score,distressed_bonus,cap_rate_score,coc_score,dscr_score,value_gap_score,affordability_score,brrrr_efficiency_score,rental_supply_score,composite_score,rank
sale,3 Bedroom House,2785566,3,2,239 m²,Rawsonville,Rawsonville,Worcester,https://www.property24.com/for-sale/rawsonville/worcester/western-cape/7616/116140221,,,This three bedroom home is for sale on a plot and plan basis in the beautiful Boland town of Rawsonville. Boasting with an entrance ...,,https://images.prop24.com/362891204/Ensure264x153,7000,84000,3.02,False,,8300.0,99600.0,rental_area_q1,400,1741.0,3482.0,0.0,1200,9757.0,0.0035,3.58,27.97,0.3,0.822,90045.0,50000,718658.0,2228453.0,23002.0,-22189.0,-266265.0,-0.3705,0.04,3.5933,97568.0,-96.5,11655.0,7365.0,58.26,3342679.0,2674143.0,445691.0,272968.0,-26789.0,-1.6,3317654.0,3727716.0,4988524.0,755764.0,2023746.0,1703970.0,1146857.0,-1330242.0,-574478.0,-0.7994,-0.2748,0.0136,0,13,0.08,,0.6076,0.0,50.0,50.0,35.0,0,2.3,0.0,0.0,0.0,72.1,62.0,100,29.8,561
sale,3 Bedroom House,2785570,3,2,384 m²,Rawsonville,Rawsonville,Worcester,https://www.property24.com/for-sale/rawsonville/worcester/western-cape/7616/116226560,,,"Your brand-new 3-bedroom home with double garage – now selling on a Plot & Plan basis!

Welcome to Breedezicht Estate, a secure ...",,https://images.prop24.com/361424082/Crop600x400,7000,84000,3.02,False,,8300.0,99600.0,rental_area_q1,400,1741.0,3482.0,0.0,1200,9757.0,0.0035,3.58,27.97,0.3,0.822,90046.0,50000,718660.0,2228456.0,23002.0,-22189.0,-266266.0,-0.3705,0.04,3.5934,97567.0,-96.5,7254.0,7365.0,-1.5,3342684.0,2674147.0,445691.0,272968.0,-26789.0,-1.6,3317658.0,3727721.0,4988532.0,755765.0,2023749.0,1703972.0,1146858.0,-1330244.0,-574479.0,-0.7994,-0.2748,0.0136,0,13,0.08,,0.6076,0.0,50.0,50.0,35.0,0,2.3,0.0,0.0,0.0,72.1,62.0,100,29.8,562
sale,3 Bedroom Townhouse,3175000,3,2,210 m²,Silwerstrand Golf And River Estate,Silwerstrand Golf And River Estate,Robertson,https://www.property24.com/for-sale/silwerstrand-golf-and-river-estate/robertson/western-cape/12920/117039393,,,"A rare offering, private corner unit with views!

Positioned on a prime corner within the prestigious Silwerstrand Golf Estate, this ...",,https://images.prop24.com/179603478/Ensure264x153,6000,72000,2.27,False,,10800.0,129600.0,rental_area_q1,300,1984.0,3969.0,0.0,1200,29794.0,0.0094,4.08,24.5,0.34,0.6901,126606.0,50000,833106.0,2540000.0,26218.0,-23735.0,-284817.0,-0.3419,0.09,3.1177,297945.0,-90.62,15119.0,21701.0,-30.33,3810000.0,3048000.0,508000.0,325106.0,-28978.0,-1.45,3781476.0,4248866.0,5685941.0,861423.0,2306674.0,1942192.0,1307192.0,-1411778.0,-550355.0,-0.6606,-0.1944,0.0358,0,10,0.1,,0.4149,0.0,50.0,50.0,35.0,0,6.3,0.0,0.0,0.0,68.2,61.0,100,29.8,563
sale,2 Bedroom House,2490000,2,2,791 m²,32 Stasie Street,Darling,Darling,https://www.property24.com/for-sale/darling/darling/western-cape/7920/116939514,,,"This cottage is unmatched in Darling, with a little creek servitude, flowing through the ...",,https://images.prop24.com/103291119/Ensure264x153,6000,72000,2.89,False,,6000.0,72000.0,csv_estimate,300,1556.0,3112.0,0.0,1200,-7785.0,-0.0031,2.89,34.58,0.24,1.0281,66400.0,50000,635900.0,1992000.0,20561.0,-21210.0,-254519.0,-0.4003,-0.03,4.455,-77850.0,-103.13,3148.0,7488.0,-57.96,2988000.0,2390400.0,398400.0,237500.0,-25322.0,-1.77,2965630.0,3332182.0,4459211.0,675573.0,1809014.0,1523168.0,1025168.0,-1281266.0,-605693.0,-0.9525,-0.4563,-0.0122,0,10,0.0,,0.4698,0.0,50.0,50.0,35.0,0,-2.1,0.0,0.0,0.0,75.1,62.7,100,29.8,564
sale,3 Bedroom House,7150000,3,3,763 m²,5 Weavers Way,Mount Royal Golf Estate,Malmesbury,https://www.property24.com/for-sale/mount-royal-golf-estate/malmesbury/western-cape/12932/116854307,,,"Elegant Family Home with Exceptional Entertainment Spaces

This beautifully designed ...",,https://images.prop24.com/244520442/Ensure264x153,7500,90000,1.26,False,,15000.0,180000.0,rental_area_q1,400,4469.0,8938.0,0.0,1200,-14475.0,-0.002,2.52,39.72,0.21,1.0004,563856.0,50000,2065356.0,5720000.0,59041.0,-60247.0,-722969.0,-0.35,-0.02,4.9365,-137857.0,-101.93,9371.0,9082.0,3.18,8580000.0,6864000.0,1144000.0,921356.0,-72056.0,-1.55,8515764.0,9568313.0,12804561.0,1939897.0,5194557.0,4373756.0,2943756.0,-3633341.0,-1693444.0,-0.8199,-0.2903,-0.007,0,14,0.0,,0.4082,0.0,50.0,73.0,39.6,0,-1.3,0.0,0.0,0.0,28.5,55.4,100,29.7,565
sale,3 Bedroom House,7150000,3,3,763 m²,5 Weavers Way,Mount Royal Golf Estate,Malmesbury,https://www.property24.com/for-sale/mount-royal-golf-estate/malmesbury/western-cape/12932/116787840,,,"Elegant Family Home with Exceptional Entertainment Spaces

This beautifully designed ...",,https://images.prop24.com/244520442/Ensure264x153,7500,90000,1.26,False,,15000.0,180000.0,rental_area_q1,400,4469.0,8938.0,0.0,1200,-14475.0,-0.002,2.52,39.72,0.21,1.0004,563856.0,50000,2065356.0,5720000.0,59041.0,-60247.0,-722969.0,-0.35,-0.02,4.9365,-137857.0,-101.93,9371.0,9082.0,3.18,8580000.0,6864000.0,1144000.0,921356.0,-72056.0,-1.55,8515764.0,9568313.0,12804561.0,1939897.0,5194557.0,4373756.0,2943756.0,-3633341.0,-1693444.0,-0.8199,-0.2903,-0.007,0,14,0.0,,0.4082,0.0,50.0,73.0,39.6,0,-1.3,0.0,0.0,0.0,28.5,55.4,100,29.7,566
sale,2 Bedroom Apartment,3150000,2,2,59 m²,La Colline,La Colline,Stellenbosch,https://www.property24.com/for-sale/la-colline/stellenbosch/western-cape/8537/116982534,,,"Experience premium living  – beautifully designed two-bedroom, two-bathroom apartments in the new 95 on Bird development.
 This unit ...",,https://images.prop24.com/332501504/Ensure264x153,12000,144000,4.57,False,,10000.0,120000.0,rental_suburb,600,1969.0,3938.0,0.0,1200,17925.0,0.0057,3.81,26.25,0.32,0.7706,123856.0,50000,825356.0,2520000.0,26011.0,-24517.0,-294209.0,-0.3565,0.06,3.3717,224062.0,-92.89,53390.0,51124.0,4.43,3780000.0,3024000.0,504000.0,321356.0,-29720.0,-1.53,3751700.0,4215411.0,5641170.0,854640.0,2288511.0,1926899.0,1296899.0,-1465807.0,-611167.0,-0.7405,-0.2365,0.0217,5,56,0.14,0.73,0.3779,9.5,50.0,50.0,37.9,0,3.8,0.0,0.0,0.0,68.5,61.1,50,29.7,567
sale,2 Bedroom Apartment,3150000,2,2,59 m²,La Colline,La Colline,Stellenbosch,https://www.property24.com/for-sale/la-colline/stellenbosch/western-cape/8537/117014269,,,"Experience premium living  – beautifully designed two-bedroom, two-bathroom apartments in the new 95 on Bird development.
 This unit ...",,https://images.prop24.com/332501504/Ensure264x153,12000,144000,4.57,False,,10000.0,120000.0,rental_suburb,600,1969.0,3938.0,0.0,1200,17925.0,0.0057,3.81,26.25,0.32,0.7706,123856.0,50000,825356.0,2520000.0,26011.0,-24517.0,-294209.0,-0.3565,0.06,3.3717,224062.0,-92.89,53390.0,51124.0,4.43,3780000.0,3024000.0,504000.0,321356.0,-29720.0,-1.53,3751700.0,4215411.0,5641170.0,854640.0,2288511.0,1926899.0,1296899.0,-1465807.0,-611167.0,-0.7405,-0.2365,0.0217,5,56,0.14,0.73,0.3779,9.5,50.0,50.0,37.9,0,3.8,0.0,0.0,0.0,68.5,61.1,50,29.7,568
sale,1 Bedroom Apartment,2500000,1,1,25 m²,5 Verreweide Rd,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/116751487,,,Discover an exceptional student accommodation investment in the heart of Stellenbosch at ...,,,8500,102000,4.08,False,,11250.0,135000.0,rental_suburb,600,1562.0,3125.0,0.0,1200,46350.0,0.0185,5.4,18.52,0.45,0.5767,67200.0,50000,638700.0,2000000.0,20644.0,-16781.0,-201375.0,-0.3153,0.19,2.4117,579375.0,-76.83,100000.0,55882.0,78.95,3000000.0,2400000.0,400000.0,238700.0,-20910.0,-1.27,2977540.0,3345564.0,4477119.0,678286.0,1816279.0,1529285.0,1029285.0,-984302.0,-306017.0,-0.4791,-0.1223,0.0726,28,87,0.54,1.2,0.4083,16.1,50.0,50.0,39.8,0,12.4,0.0,0.0,0.0,75.0,62.6,0,29.7,569
sale,2 Bedroom Apartment,3150000,2,2,59 m²,95 Bird Street,La Colline,Stellenbosch,https://www.property24.com/for-sale/la-colline/stellenbosch/western-cape/8537/116666008,,,"Presenting a contemporary, modern two-bedroom apartment, featuring two bathrooms and ...",,https://images.prop24.com/233852929/Ensure264x153,12000,144000,4.57,False,,10000.0,120000.0,rental_suburb,600,1969.0,3938.0,0.0,1200,17925.0,0.0057,3.81,26.25,0.32,0.7706,123856.0,50000,825356.0,2520000.0,26011.0,-24517.0,-294209.0,-0.3565,0.06,3.3717,224062.0,-92.89,53390.0,51124.0,4.43,3780000.0,3024000.0,504000.0,321356.0,-29720.0,-1.53,3751700.0,4215411.0,5641170.0,854640.0,2288511.0,1926899.0,1296899.0,-1465807.0,-611167.0,-0.7405,-0.2365,0.0217,5,56,0.14,0.73,0.3779,9.5,50.0,50.0,37.9,0,3.8,0.0,0.0,0.0,68.5,61.1,50,29.7,570
sale,2 Bedroom House,3599000,2,2,137 m²,179 Voliere Estate,Voliere Estate,Stellenbosch,https://www.property24.com/for-sale/voliere-estate/stellenbosch/western-cape/33652/116449697,,,"This inviting north-facing two-bedroom, 143 sqm home is perfectly positioned on a corner ...",,https://images.prop24.com/233852929/Ensure264x153,12000,144000,4.0,False,,14000.0,168000.0,rental_area_q1,600,2249.0,4499.0,0.0,1200,51982.0,0.0144,4.67,21.42,0.39,0.6106,173246.0,50000,964546.0,2879200.0,29719.0,-25387.0,-304643.0,-0.3158,0.15,2.7333,649781.0,-81.95,26270.0,27602.0,-4.82,4318800.0,3455040.0,575840.0,388706.0,-31331.0,-1.3,4286467.0,4816274.0,6445261.0,976460.0,2614715.0,2201559.0,1481759.0,-1498752.0,-522291.0,-0.5415,-0.1444,0.0539,0,21,0.0,,0.2742,0.0,50.0,50.0,35.0,0,9.6,0.0,0.0,0.0,64.0,59.7,100,29.7,571
sale,2 Bedroom Apartment,3150000,2,2,59 m²,Stellenbosch Central,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/116507557,,,"Sophisticated Urban Living in the Heart of Stellenbosch

Discover a lifestyle that blends modern comfort, lock-up-and-go convenience ...",,https://images.prop24.com/366069751/Crop600x400,12000,144000,4.57,False,,17000.0,204000.0,rental_suburb,600,1969.0,3938.0,0.0,1200,95205.0,0.0302,6.48,15.44,0.54,0.4533,123856.0,50000,825356.0,2520000.0,26011.0,-18077.0,-216929.0,-0.2628,0.31,1.9834,1190062.0,-62.22,53390.0,55882.0,-4.46,3780000.0,3024000.0,504000.0,321356.0,-23280.0,-0.98,3751700.0,4215411.0,5641170.0,854640.0,2288511.0,1926899.0,1296899.0,-1034500.0,-179860.0,-0.2179,-0.048,0.1154,16,87,0.54,0.99,0.4083,16.1,50.0,50.0,39.8,0,20.1,0.0,0.0,0.0,68.5,61.1,0,29.7,572
sale,2 Bedroom Apartment,3150000,2,2,59 m²,La Colline,La Colline,Stellenbosch,https://www.property24.com/for-sale/la-colline/stellenbosch/western-cape/8537/116680272,,,"95 on Bird offers modern living at its best.
This exclusive development features 48 spacious open-plan apartments, each with its own ...",,https://images.prop24.com/364949640/Ensure264x153,12000,144000,4.57,False,,10000.0,120000.0,rental_suburb,600,1969.0,3938.0,0.0,1200,17925.0,0.0057,3.81,26.25,0.32,0.7706,123856.0,50000,825356.0,2520000.0,26011.0,-24517.0,-294209.0,-0.3565,0.06,3.3717,224062.0,-92.89,53390.0,51124.0,4.43,3780000.0,3024000.0,504000.0,321356.0,-29720.0,-1.53,3751700.0,4215411.0,5641170.0,854640.0,2288511.0,1926899.0,1296899.0,-1465807.0,-611167.0,-0.7405,-0.2365,0.0217,5,56,0.14,0.73,0.3779,9.5,50.0,50.0,37.9,0,3.8,0.0,0.0,0.0,68.5,61.1,50,29.7,573
sale,2 Bedroom Apartment,3150000,2,2,59 m²,Stellenbosch Central,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/116828484,,,"Sophisticated Urban Living in the Heart of Stellenbosch

Discover a lifestyle that blends modern comfort, lock-up-and-go convenience ...",,https://images.prop24.com/100958998/Ensure264x153,12000,144000,4.57,False,,17000.0,204000.0,rental_suburb,600,1969.0,3938.0,0.0,1200,95205.0,0.0302,6.48,15.44,0.54,0.4533,123856.0,50000,825356.0,2520000.0,26011.0,-18077.0,-216929.0,-0.2628,0.31,1.9834,1190062.0,-62.22,53390.0,55882.0,-4.46,3780000.0,3024000.0,504000.0,321356.0,-23280.0,-0.98,3751700.0,4215411.0,5641170.0,854640.0,2288511.0,1926899.0,1296899.0,-1034500.0,-179860.0,-0.2179,-0.048,0.1154,16,87,0.54,0.99,0.4083,16.1,50.0,50.0,39.8,0,20.1,0.0,0.0,0.0,68.5,61.1,0,29.7,574
sale,3 Bedroom House,2500000,3,2,1 010 m²,Wolseley,Wolseley,Wolseley,https://www.property24.com/for-sale/wolseley/wolseley/western-cape/7610/116806925,,,This is a beautiful property located in a quiet neighborhood in Wolseley. The house boasts 3 comfortable rooms. The main bedroom is ...,,https://images.prop24.com/242461081/Ensure264x153,5500,66000,2.64,False,,5500.0,66000.0,csv_estimate,250,1562.0,3125.0,0.0,1200,-12930.0,-0.0052,2.64,37.88,0.22,1.1159,67200.0,50000,638700.0,2000000.0,20644.0,-21721.0,-260655.0,-0.4081,-0.05,4.8693,-117545.0,-104.7,,1405.0,,3000000.0,2400000.0,400000.0,238700.0,-25850.0,-1.82,2977540.0,3345564.0,4477119.0,678286.0,1816279.0,1529285.0,1029285.0,-1314914.0,-636628.0,-0.9968,-0.6822,-0.0202,0,5,0.0,,0.4819,0.0,50.0,50.0,35.0,0,-3.4,0.0,0.0,0.0,75.0,62.6,100,29.7,575
sale,2 Bedroom House,2625000,2,2,,Ceres,Ceres,Ceres,https://www.property24.com/for-sale/ceres/ceres/western-cape/7612/116406741,,,"Nestled within the secure gated community of Belmont Park, this two-bedroom home offers comfort, convenience, and peace of mind.

The ...",,https://images.prop24.com/366369627/Crop600x400,6000,72000,2.74,False,,6000.0,72000.0,csv_estimate,300,1641.0,3281.0,0.0,1200,-10822.0,-0.0041,2.74,36.46,0.23,1.0703,77200.0,50000,673700.0,2100000.0,21676.0,-22578.0,-270934.0,-0.4022,-0.04,4.683,-98386.0,-103.75,,8288.0,,3150000.0,2520000.0,420000.0,253700.0,-26913.0,-1.79,3126417.0,3512842.0,4700975.0,712200.0,1907093.0,1605750.0,1080750.0,-1365274.0,-653074.0,-0.9694,-0.502,-0.0161,0,16,0.0,,0.2232,0.0,50.0,50.0,35.0,0,-2.7,0.0,0.0,0.0,73.8,62.3,100,29.7,576
sale,3 Bedroom House,2950000,3,2,,22 Hooggelegen,Langerug,Worcester,https://www.property24.com/for-sale/langerug/worcester/western-cape/8849/116503184,,,The start of the rest of your life begins here with this beautiful 3 bedroom home in ...,,https://images.prop24.com/72874115/Ensure264x153,7000,84000,2.85,False,,8300.0,99600.0,rental_area_q1,400,1844.0,3688.0,0.0,1200,6057.0,0.0021,3.38,29.62,0.28,0.8592,103200.0,50000,764700.0,2360000.0,24360.0,-23855.0,-286259.0,-0.3743,0.02,3.7941,60570.0,-97.95,,34412.0,,3540000.0,2832000.0,472000.0,292700.0,-28727.0,-1.63,3513497.0,3947765.0,5283001.0,800377.0,2143209.0,1804557.0,1214557.0,-1432566.0,-632189.0,-0.8267,-0.2957,0.0079,0,6,0.0,,0.3756,0.0,50.0,50.0,35.0,0,1.4,0.0,0.0,0.0,70.5,61.7,100,29.7,577
sale,3 Bedroom House,3295000,3,2,448 m²,13 Lily Crescent,Silwerstrand Golf And River Estate,Robertson,https://www.property24.com/for-sale/silwerstrand-golf-and-river-estate/robertson/western-cape/12920/111342363,,,"This attractive family home in the secure estate, Silwerstrand Village, is situated next ...",,https://images.prop24.com/233852929/Ensure264x153,6000,72000,2.19,False,,10800.0,129600.0,rental_area_q1,300,2059.0,4119.0,0.0,1200,27094.0,0.0082,3.93,25.42,0.33,0.7109,139806.0,50000,870306.0,2636000.0,27208.0,-24951.0,-299407.0,-0.344,0.08,3.2302,270945.0,-91.78,7355.0,21701.0,-66.11,3954000.0,3163200.0,527200.0,343106.0,-30392.0,-1.46,3924398.0,4409453.0,5900843.0,893981.0,2393855.0,2015598.0,1356598.0,-1486452.0,-592472.0,-0.6808,-0.2042,0.0311,0,10,0.1,,0.4149,0.0,50.0,50.0,35.0,0,5.5,0.0,0.0,0.0,67.0,60.6,100,29.7,578
sale,2 Bedroom Townhouse,3100000,2,1,110 m²,Uitbreiding,Uitbreiding,Robertson,https://www.property24.com/for-sale/uitbreiding/robertson/western-cape/16468/116354624,,,"ASSISTANT LIVING TOWNHOUSE – JE PARK 2 
RETIREMENT VILLAGE 

UNIT 39 – approximately 110 m2 - right around the bend from JE PARK 1 ...",,https://images.prop24.com/341773167/Ensure264x153,6000,72000,2.32,False,,9350.0,112200.0,rental_area_q1,300,1938.0,3875.0,0.0,1200,15474.0,0.005,3.62,27.63,0.3,0.7821,118356.0,50000,809856.0,2480000.0,25598.0,-24309.0,-291705.0,-0.3602,0.05,3.5199,154740.0,-95.01,28182.0,28182.0,0.0,3720000.0,2976000.0,496000.0,313856.0,-29428.0,-1.55,3692150.0,4148499.0,5551628.0,841074.0,2252186.0,1896314.0,1276314.0,-1454449.0,-613374.0,-0.7574,-0.2467,0.0191,0,1,0.0,,,0.0,50.0,50.0,35.0,0,3.3,0.0,0.0,0.0,69.0,61.2,100,29.7,579
sale,2 Bedroom House,2600000,2,1,634 m²,Darling,Darling,Darling,https://www.property24.com/for-sale/darling/darling/western-cape/7920/116754305,,,"Set in the heart of sought-after Old Darling, this character-filled home offers a rare blend of charm, comfort, and breath-taking ...",,https://images.prop24.com/370996837/Crop600x400,6000,72000,2.77,False,,6000.0,72000.0,csv_estimate,300,1625.0,3250.0,0.0,1200,-10260.0,-0.0039,2.77,36.11,0.23,1.0625,75200.0,50000,666700.0,2080000.0,21470.0,-22325.0,-267894.0,-0.4018,-0.04,4.6408,-102600.0,-103.95,4101.0,7488.0,-45.23,3120000.0,2496000.0,416000.0,250700.0,-26618.0,-1.79,3096642.0,3479387.0,4656204.0,705417.0,1888930.0,1590457.0,1070457.0,-1349717.0,-644300.0,-0.9664,-0.4927,-0.0154,0,10,0.0,,0.4698,0.0,50.0,50.0,35.0,0,-2.6,0.0,0.0,0.0,74.0,62.4,100,29.7,580
sale,2 Bedroom House,3000000,2,1,316 m²,Groenvlei,Groenvlei,Paarl,https://www.property24.com/for-sale/groenvlei/paarl/western-cape/8601/117053979,,,"Exclusively Marketed By Fouchee Properties

Discover comfort and convenience in this charming 2-bedroom home, perfectly situated in ...",,https://images.prop24.com/275940058/Ensure264x153,9500,114000,3.8,False,,8500.0,102000.0,rental_area_q1,1326.0,1875.0,3750.0,0.0,1200,-3975.0,-0.0013,3.4,29.41,0.28,0.959,107356.0,50000,778856.0,2400000.0,24773.0,-25104.0,-301245.0,-0.3868,-0.01,3.8734,-44162.0,-101.47,9494.0,14191.0,-33.1,3600000.0,2880000.0,480000.0,298856.0,-30058.0,-1.7,3573048.0,4014677.0,5372543.0,813943.0,2179534.0,1835142.0,1235142.0,-1514012.0,-700069.0,-0.8988,-0.3676,-0.0051,0,7,0.0,,0.4534,0.0,50.0,51.0,35.2,0,-0.9,0.0,0.0,0.0,70.0,61.6,100,29.6,581
sale,3 Bedroom House,2850000,3,2,396 m²,De Zoete Inval,De Zoete Inval,Paarl,https://www.property24.com/for-sale/de-zoete-inval/paarl/western-cape/8596/116885268,,,"BRAND NEW LISTING | Oude Chardonnay | Paarl

Proudly Presented by Jean-Claude of 1 Nine 5 Properties under an Exclusive Sole ...",,https://images.prop24.com/282465811/Ensure264x153,9500,114000,4.0,False,,7000.0,84000.0,rental_area_q1,1251.0,1781.0,3562.0,0.0,1200,-16259.0,-0.0057,2.95,33.93,0.25,1.1136,95200.0,50000,736700.0,2280000.0,23534.0,-24889.0,-298665.0,-0.4054,-0.06,4.4755,-180653.0,-106.34,7197.0,15625.0,-53.94,3420000.0,2736000.0,456000.0,280700.0,-29596.0,-1.81,3394396.0,3813943.0,5103916.0,773246.0,2070558.0,1743385.0,1173385.0,-1508014.0,-734768.0,-0.9974,-0.6954,-0.0221,0,11,0.27,,0.2194,0.0,50.0,51.0,35.2,0,-3.8,0.0,0.0,0.0,71.5,61.9,100,29.6,582
sale,3 Bedroom House,2850000,3,2,184 m²,4 Schelde Street,De Zoete Inval,Paarl,https://www.property24.com/for-sale/de-zoete-inval/paarl/western-cape/8596/116209997,,,"Nestled in an established neighbourhood in the southern part of Paarl, this stylish ...",,https://images.prop24.com/233852929/Ensure264x153,9500,114000,4.0,False,,7000.0,84000.0,rental_area_q1,1251.0,1781.0,3562.0,0.0,1200,-16259.0,-0.0057,2.95,33.93,0.25,1.1136,95200.0,50000,736700.0,2280000.0,23534.0,-24889.0,-298665.0,-0.4054,-0.06,4.4755,-180653.0,-106.34,15489.0,15625.0,-0.87,3420000.0,2736000.0,456000.0,280700.0,-29596.0,-1.81,3394396.0,3813943.0,5103916.0,773246.0,2070558.0,1743385.0,1173385.0,-1508014.0,-734768.0,-0.9974,-0.6954,-0.0221,0,11,0.27,,0.2194,0.0,50.0,51.0,35.2,0,-3.8,0.0,0.0,0.0,71.5,61.9,100,29.6,583
sale,2 Bedroom House,3250000,2,2,59 m²,95 Bird Street,La Colline,Stellenbosch,https://www.property24.com/for-sale/la-colline/stellenbosch/western-cape/8537/116990764?plId=2351988&plt=4,,,"Experience the perfect blend of historical charm and contemporary sophistication at 95 on Bird, arguably the most coveted address in the heart of Stellenbosch. This stunning ...",,https://images.prop24.com/233856395/Ensure528x153,12000,144000,4.43,False,,10000.0,120000.0,rental_suburb,600,2031.0,4062.0,0.0,1200,15675.0,0.0048,3.69,27.08,0.31,0.7894,134856.0,50000,856356.0,2600000.0,26837.0,-25531.0,-306368.0,-0.3578,0.05,3.4731,195938.0,-93.97,55085.0,51124.0,7.75,3900000.0,3120000.0,520000.0,336356.0,-30898.0,-1.54,3870802.0,4349233.0,5820255.0,881771.0,2361162.0,1988071.0,1338071.0,-1528035.0,-646264.0,-0.7547,-0.245,0.0183,5,56,0.14,0.73,0.3779,9.5,50.0,50.0,37.9,0,3.2,0.0,0.0,0.0,67.5,60.7,50,29.6,584
sale,2 Bedroom Apartment,4760000,2,1,60 m²,41 Van Riebeeck Street,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/116958792,,,"EXCLUSIVE SOLE MANDATE

Molenvliet Apartments – Van Riebeeck Street ...",,https://images.prop24.com/339477284/Ensure264x153,12000,144000,3.03,False,mandate,17000.0,204000.0,rental_suburb,600,2975.0,5950.0,0.0,1200,58980.0,0.0124,4.29,23.33,0.36,0.6309,300956.0,50000,1324456.0,3808000.0,39306.0,-34391.0,-412689.0,-0.3116,0.13,2.943,737250.0,-84.51,79333.0,55882.0,41.96,5712000.0,4569600.0,761600.0,562856.0,-42252.0,-1.3,5669236.0,6369954.0,8524435.0,1291456.0,3458195.0,2911759.0,1959759.0,-2036379.0,-744923.0,-0.5624,-0.1524,0.0445,16,87,0.54,0.99,0.4083,16.1,50.0,50.0,39.8,30,8.3,0.0,0.0,0.0,52.4,57.5,0,29.6,585
sale,2 Bedroom Apartment,3200000,2,1,59 m²,Stellenbosch Central,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/117022851,,,"Exclusive mandate 
Tucked away in the vibrant heart of Stellenbosch , just steps from the Stellenbosch University campus and the lively ...",,https://images.prop24.com/206466645/Ensure264x153,12000,144000,4.5,False,,17000.0,204000.0,rental_suburb,600,2000.0,4000.0,0.0,1200,94080.0,0.0294,6.38,15.69,0.53,0.4588,129356.0,50000,840856.0,2560000.0,26424.0,-18584.0,-223008.0,-0.2652,0.3,2.0132,1176000.0,-63.25,54237.0,55882.0,-2.94,3840000.0,3072000.0,512000.0,328856.0,-23869.0,-0.99,3811251.0,4282322.0,5730713.0,868206.0,2324837.0,1957485.0,1317485.0,-1065614.0,-197408.0,-0.2348,-0.0521,0.1119,16,87,0.54,0.99,0.4083,16.1,50.0,50.0,39.8,0,19.6,0.0,0.0,0.0,68.0,60.9,0,29.6,586
sale,2 Bedroom Apartment,3200000,2,1,59 m²,Stellenbosch Central,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/117051024,,,"Exclusive mandate 
Tucked away in the vibrant heart of Stellenbosch , just steps from the Stellenbosch University campus and the lively ...",,https://images.prop24.com/206466645/Ensure264x153,12000,144000,4.5,False,,17000.0,204000.0,rental_suburb,600,2000.0,4000.0,0.0,1200,94080.0,0.0294,6.38,15.69,0.53,0.4588,129356.0,50000,840856.0,2560000.0,26424.0,-18584.0,-223008.0,-0.2652,0.3,2.0132,1176000.0,-63.25,54237.0,55882.0,-2.94,3840000.0,3072000.0,512000.0,328856.0,-23869.0,-0.99,3811251.0,4282322.0,5730713.0,868206.0,2324837.0,1957485.0,1317485.0,-1065614.0,-197408.0,-0.2348,-0.0521,0.1119,16,87,0.54,0.99,0.4083,16.1,50.0,50.0,39.8,0,19.6,0.0,0.0,0.0,68.0,60.9,0,29.6,587
